2313,10,大平投资分享，创业板大涨板块轮动，我这么调仓。,星期五的大平,06-21 09:51
1634,12,我猜中了开头，不知能否猜中结局,快乐养基大师兄,06-21 09:47
83,0,今年如果能回本就烧高香了,基民o6157T0395,06-21 09:45
2125,5,投资中国市场很正确，但“姿势”也很重要,神探财经,06-21 09:27
453,0,易方达财经晨信（6月21日）,易方达基金,06-21 09:12
112,0,不谈七，还亏不少,基民802C37Z672,06-21 08:51
160,0,什么,随势而前行,06-21 06:57
133,0,盈利了[俏皮],青袂婉约L,06-21 06:10
4130,1,隔夜美股涨跌不一，纳指涨超1%，下周继续看好A股表现,钟爱投基小蚂蚁,06-20 23:38
2309,2,新能源持续上涨，风电设备爆发，还能不能追？,钟爱投基小蚂蚁,06-20 23:20
626,0,板块轮动顺畅，下阶段重点仍在补涨逻辑,小老虎财经,06-20 22:37
295,5,什么时候能回本？[哭][哭],若兮58898,06-20 22:18
94,0,买纯白酒基都回本了！！！这只鸡真的垃圾！,快成神精病了,06-20 22:17
312,3,还有10个点回本。[哈欠][哈欠],无欲则刚9609,06-20 21:43
317,1,还亏好多快百分之三十了，几时能回本,凯丽2021,06-20 21:35
6449,2,每日问答：新能源汽车还能涨吗？新能源板块要调整了？,大头投基金,06-20 21:14
90,0,20个基，现在20号为止只有它绿，不知道是好是坏[困顿],基民97W7e08530,06-20 21:12
246,2,两年亏32%，感觉看不到希望了[哭],基民ctobaC,06-20 21:11
3574,12,大A强势不倒，茅台大涨，白酒后市怎么看？,小小说理财,06-20 21:04
76,0,快一年了！,勇于拼搏之米老鼠,06-20 21:03
91,0,[基金行情走势图],时间的流沙,06-20 20:50
99,0,又调仓了？？连白酒一半都不到了,牛肉瓣面,06-20 20:35
84,0,不买港股只配置消费都能比现在高10个点！,基民202004,06-20 20:34
78,0,还差六个点才回本,基民7EydZU,06-20 20:18
2935,9,最适合新手的基金组合构建形式,零城投资,06-20 20:18
85,0,就算反弹，也是鸡肋！此鸡气人两年！,明亮的连翘,06-20 20:11
83,0,哈哈，红了,红扑扑地豹子头,06-20 20:05
84,0,塞牙缝,基民802C37Z672,06-20 19:50
612,0,易方达每日点评（6月20日）,易方达基金,06-20 19:39
323,1,买错基金了，两年多还亏28%，香港市场那么垃圾，基金,股友A1lQpl,06-20 18:36
519,0,简单的反而是有效的！而在非单边行情中它却比普通定投,巴蜀养基场,06-20 17:55
129,0,中国5月金融数据重磅出炉，新增信贷、社融显著回升。,MXZ1965,06-20 17:48
2818,1,白酒、新能源车、光伏、医疗、半导体丨投资分享,戴少然,06-20 16:57
391,3,有什么推荐的股吗？小白！,股友5P7566n393,06-20 16:27
199,1,每次跌都跟，涨了就畏畏缩缩，真的摆烂了吗？,暮夜雪撕,06-20 16:25
1053,2,2022.6.20基金操作分享: 白酒，半导体，新能源车大涨,黑妹养鸡,06-20 15:59
385,1,中金公司表示：考虑到流动性放松仍在加码、整体市场修,基民560,06-20 15:59
94,0,坤哥加油,nocease,06-20 15:46
361,2,又跟白酒基差这么多，除了白酒一无是处,快成神精病了,06-20 15:44
13934,32,午评，指数大涨板块普涨，明天是加仓机会，看分析。,星期五的大平,06-20 15:39
2856,5,股市基金午评，创业板大涨，还有上升空间，分析看这里,星期五的大平,06-20 15:31
86,0,废物,基民IAXpyZ,06-20 15:12
18254,25,白酒、医疗、半导体等板块分析及操作策略！,养基老实人,06-20 15:02
87,0,第一个红的,基民3Q1w628792,06-20 14:59
2965,6,定投的最佳姿势！,懒猫的丰收日,06-20 14:51
3042,1,北向资金流出，黄金下跌，指数上涨，金融下跌，这个行,吉小財,06-20 14:51
316,3,什么帽子,好心态常吃鸡,06-20 14:41
108,0,今天一片红，白酒拉起来了，芯片008887午盘也走强,灵动轻盈蚁,06-20 14:34
107,0,$易方达蓝筹精选混合(OTCFUND|005827)$背离,不亏就是大胜,06-20 14:20
182,1,真是,基民66z163Y836,06-20 14:18
927,0,外资疯狂扫货！白酒板块否极泰来？,万姐理财,06-20 14:13
321,2,慢慢来吧，还亏36个点,基民cZ0WCW,06-20 14:12
2061,1,午评:创业板大涨2% 新能源、旅游、白酒涨幅靠前,指数基民_阿_paul,06-20 14:12
3400,4,新能源、消费、医疗、科技轮番上攻，创业板上破2700点,小老虎财经,06-20 13:38
1174,0,A股美股基本面全面背离了！,万姐理财,06-20 13:36
336,1,2020年10月发现你到现在，陆续买入，套了20个点，重仓,基民Et30Ch,06-20 13:34
377,1,亏的太多，舍不得卖，就这吧，熬几年,甜甜猫咪,06-20 13:14
104,0,张坤你还行不行，现在你成了烂基金经理了？,基民196398y06f,06-20 13:13
104,0,谁知道蓝筹咋涨不动？,甜甜猫咪,06-20 13:04
237,1,没见过这么垃圾的基金，谢谢你。还不如自己去买大蓝筹,基民9B6ihV,06-20 13:03
468,2,还差5个点！曙光快了吗？,爱塞牙缝的老韭菜,06-20 13:03
92,0,圈钱来了吧,基民FsTbwg,06-20 12:54
262,1,港股说，白酒你涨的太多了，我要来对冲你的收益。白酒,北渡i,06-20 12:50
342,1,港股要来干嘛？,既生春何生坤,06-20 12:40
127,0,招商银行和海康威视就是传说中的卧龙凤雏。,北渡i,06-20 12:26
363,2,今天A股倒是稳住了，港股几个龙头也起来了，又能回一,我的原谅说太快,06-20 12:04
959,9,眼瞎了买了这个垃圾货，快两年了套牢出不来,基民800790RE06,06-20 11:50
120,0,一年多了，还亏20几个点，什么时候回来,基民96637t87f9,06-20 11:42
94,0,红,基民862Q3e1966,06-20 11:38
111,0,天天这么个烂样，失望透顶,基民59x8r26089,06-20 11:32
84,0,我的招商银行[哭][哭],愛許玖,06-20 11:08
,,,,
,,,,
98,0,还绿25点，持有一年多了，坤坤加油哦不要辜负了对你的,基民0K2uNW,06-20 11:01
105,0,真的很lj，没有一次涨得比白酒多，跌丢几乎比白酒多,我要回本啊嘞,06-20 11:01
312,1,这个鸡和鹏华匠心是一对活宝,基民ic2qnk,06-20 10:52
94,0,涨一个点都废劲，别的基金随便一涨就是一个多点。,基民802C37Z672,06-20 10:50
99,0,到外面看看一片红，就你最少,基民xNlCG8,06-20 10:43
466,0,攻守有道，资产才能保值增值,小小说理财,06-20 10:10
98,0,光头佬了,基民ic2qnk,06-20 09:45
492,0,【实盘周报】走出独立行情之后，A股下周会继续大涨吗,理财老娘舅,06-20 09:22
628,0,易方达财经晨信（6月20日）,易方达基金,06-20 08:12
132,0,，卖了老子也要来骂,基民z2337M0396,06-19 22:55
3339,1,基金周评丨周末消息解读，下周如何布局？,戴少然,06-19 21:57
1494,0,双休消息汇集，消息面积极友好，行情能否继续独立走,吉小財,06-19 16:57
497,2,最恶心的基金。,基民QVfIhn,06-19 16:10
1102,0,新能源、军工、煤炭等板块分析及操作策略！,养基老实人,06-19 15:52
746,5,有红的吗,基民632A075u80,06-19 15:21
117,0,微红,胡子哥乡下鸡佬养成记,06-19 15:20
284,2,什么持有,基民69K103f833,06-19 14:41
269,2,没人骂了，骂不动了。目前赔的最多的一个基金。,戴眼镜de泥水匠,06-19 14:40
490,1,[基金行情走势图],基民wtSXrv,06-19 12:28
333,2,[基金行情走势图],严谨的黛丝,06-19 09:37
957,0,精选基金投顾项目周报20220617,基海扬帆,06-19 09:05
537,7,两年了，至今还亏10个多点，这得等到多久才解套啊？想,拾玖的红,06-19 09:01
1691,3,股市基金复盘，指数分化，回调后仍有行情，详细分析看,星期五的大平,06-19 03:22
279,2,买了一年多了，还亏2o几个点,负责任de雁来红,06-18 23:15
273,1,无语，大家一起卖卖卖了他,富贵纳福地晓彤,06-18 23:12
303,1,明天再跌我就加仓，出稀奇自从买你之后从没看见暴涨过,基民802C37Z672,06-18 20:24
539,3,拿了一年多了，还亏百分之三十，真烂！真气人，明星经,基民C57w935161,06-18 20:22
494,1,低价不让加仓，现在这德行还这，真垃圾,基民63KLNG,06-18 19:21
134,0,张坤这揍的，坑了多少人,基民C6I0697902,06-18 16:16
524,1,十大持仓股占87.43%按权重计算才跌0.96%，其它剩余基,基民73957u6Q26,06-18 15:55
676,6,2年了还亏30%怎么回事,不懂理财de华华,06-18 12:38
523,0,精选基金组合周报（正表）20220617,基海扬帆,06-18 12:00
175,0,张坤注意力都在优质精选上了，蓝筹每次涨的比优质少，,基民21710A708L,06-18 11:41
652,1,我是成立时买的，尽管今年以来跌了12%点多，但我的基,山里阿婆,06-18 11:02
330,1,[基金行情走势图],基民61y1585f83,06-18 08:25
423,0,基金日记22年6月18日,以前的老股友,06-18 06:36
175,0,#晒收益#刚上车看看车速如何,俺亲哥哥,06-18 04:26
271,0,这些牛逼哄哄的“金牛”经理是怎么评出来的也不晓得，,基内金,06-18 04:15
127,0,[惨!关灯吃面],索命梵音张Kun,06-18 00:48
319,2,[基金行情走势图],可乐财务自由,06-17 23:54
2088,5,午后证券强势拉升翻红，赛道股、白酒领涨，后市能否继,钟爱投基小蚂蚁,06-17 23:50
1565,3,白酒已经接近强压力位，下周还能涨吗？,老基友教你投资,06-17 23:26
136,0,$易方达蓝筹精选混合(OTCFUND|005827)$还亏30%,六月天高,06-17 22:28
1316,4,午后拉升，这个板块有机会！,养基老实人,06-17 22:23
116,0,张坤总，手续费赚的还开心吧#晒收益#这么个巨无霸我早,吃梨的小金库,06-17 22:20
107,0,重新调整吧快一年了,八方满斗得王昭君,06-17 21:42
733,0,易方达每日点评（6月17日）,易方达基金,06-17 21:23
101,0,白酒也救不了这个垃圾,快成神精病了,06-17 20:54
109,0,新能源和光伏，都快回到最高位了，真的吐血,快成神精病了,06-17 20:53
84,0,啥时能回本,基民26edJC,06-17 20:53
2528,1,基金收评丨白酒、新能源车大涨，还能入场布局吗？,戴少然,06-17 20:38
109,0,为何所买的股票收益率为正而真正的收益却是负数，能否,明媚地逍遥老祖,06-17 19:58
247,1,不等回本了，走了,股友9LCXLr,06-17 19:51
138,0,坤哥只适合管理几十亿规模的基金，偏偏涨到了上千亿的,基民8og326,06-17 18:31
1635,1,A股尾盘大幅跳水，是行情的终结吗？,万姐理财,06-17 17:55
1607,5,站上3300点，金融股崛起,趋势价投禾木客,06-17 17:50
101,0,亏得要死，大盘涨，基金滞涨,基民3fYRvY,06-17 17:37
101,0,真啊,智慧传奇哥,06-17 17:36
262,3,坤坤，调调仓吧，一年多了还亏20多个点！,基民195Lo50310,06-17 17:18
204,1,格局不大，只盼望回本，之后一拍两散,独立自主得椰子,06-17 17:18
115,0,真是废物,基民66z163Y836,06-17 17:17
300,1,今天应该超预期,基民EV6F8r,06-17 15:54
478,1,坤哥又调仓了呀，一个海康威视的类股，腰斩再腰斩,云栖里世,06-17 15:42
101,0,秃坤，小心骂死你,基民6515a12z51,06-17 15:00
90,0,我老早卖了,小白入住,06-17 15:00
254,2,其它都快回本了，它还在谷底呢,笑望红尘捍,06-17 14:55
2428,1,当前的独立行情还能走多远，如何应对,吉小財,06-17 14:50
101,0,走了，来来回回玩了个寂寞。,基民XsuYeV,06-17 14:48
112,0,张经理，满仓干白酒消费吧，新能源你也不会碰，把金融,基民EV6F8r,06-17 14:46
93,0,买这个基金跟着心力交瘁，没有痛快涨的时候，跌起来却,基民59x8r26089,06-17 14:45
88,0,蓝筹起飞,往事随云烟几人忆,06-17 14:44
219,0,【多空雷达】6月17号基金分析与策略，大盘重回3300上,青衫剑侠,06-17 14:40
106,0,可以加仓吗？,冠桥小哥,06-17 14:38
734,0,A股无惧外围大跌，若踏空哪些板块还能加？,老基友教你投资,06-17 14:37
109,0,$易方达蓝筹精选混合(OTCFUND|005827)$太难了，难筹,股友WrCFjG,06-17 14:32
1030,0,操作贴发车！白酒、新能源、半导体、医疗有持仓的看过,小小说理财,06-17 14:27
385,0,想问下在座的什么感受，我已经分了几批全部清完了,爱麽麽超枷,06-17 14:22
88,0,死垃圾,基民59x8r26089,06-17 14:10
82,0,因为相信张坤，掉坑里了,基民59x8r26089,06-17 14:06
220,1,大盘这么涨我没有一个回本的。3500吧。,chfsupn,06-17 13:53
,,,,
,,,,
1068,1,白酒冲高回落，行情见顶还是空中加油以图再战？,老基友教你投资,06-17 13:49
4102,4,基金收评丨白酒小跌、光伏拉升，后市行情如何？,戴少然,06-17 13:49
279,2,什么持有,基民nDnpHA,06-17 13:32
448,6,我的成本价是3.3064啥时候能回本[哭],基民wUSM9Q,06-17 13:30
1514,1,6月17日午评|A股走出独立行情，那些板块有机会？,养基老实人,06-17 13:30
97,0,易方达全是垃圾,基民U38793F205,06-17 13:18
4410,6,券商大跌，调整开始了？,养基老实人,06-17 13:13
88,0,新进美团是正确的选择坤坤加油哦！,闲得没事干,06-17 13:04
87,0,欢迎大家关注我的基金组合呀橘子的养基日记评分98！近,橘子的养基日记,06-17 13:01
184,2,坤坤今天白酒表现不错啊，大消费也在慢慢企稳了，离回,随手撕下这一页,06-17 12:12
94,0,今天应该红不了，除了白酒港股以外，还带了几个拖后腿,北渡i,06-17 12:08
108,0,这个基白酒算是稳住了点，现在港股互联网也挺不错的，,我听她说,06-17 12:04
115,0,能不能十倍杠杆买中国平安格力电器都跌了三年了企稳了,最后一个股伸,06-17 12:03
99,0,白酒板块升上天了，坤坤怎么了，这基金还亏30多个点,n570313702449222,06-17 11:56
498,0,美股大跌，A股韧劲尚在，想下时难，上亦难,小老虎财经,06-17 11:27
105,0,你到底买了什么股票啊，茅台卖了多少啊？怎么就是涨不,基民E81257277C,06-17 11:01
91,0,支持换基金经理,基民0C725062P9,06-17 10:55
89,0,垃圾王，一点没涨起来这鸡鸡,基民05z8k01166,06-17 10:45
107,0,坤啊，你的招商银行和海康威视，严重拖累了这波反弹的,鱼经理,06-17 10:44
275,4,既然有那么垃圾的基金经理！还不如我们自己买股票！,KiKiBaby,06-17 10:42
101,0,光伏大涨，但是孤儿调仓一个没买，买的全是其他回扣股,基民7RZ8918339,06-17 10:20
75,0,同时买了葛兰张坤真晦气,财源广进_yuhuadong,06-17 10:14
99,0,招商银行，海康威视，天天跌，没见涨过，估计秃子坤收,愛許玖,06-17 10:08
505,0,易方达财经晨信（6月17日）,易方达基金,06-17 09:54
77,0,lj,基民7uDdWH,06-17 09:54
80,0,这基金经理也不行啊,基民aCs59V,06-17 09:49
122,0,基金日记22年6月17日,以前的老股友,06-17 08:31
417,2,昨天下午13.07卖的，今天怎么还会有收益呢？,基民0p8j3L,06-17 08:08
116,0,清仓再见了,不如躺着就好,06-17 08:02
12756,60,总结：确定了！大盘3200点是强支撑…,大头投基金,06-17 07:55
240,1,哈哈哈[哭],基民19n76960H5,06-17 04:50
296,2,愣是坚持了一年，当锻炼学习了,绝命赌师爱小白1,06-17 02:50
125,0,张坤和冯波的，我捏在手里都长绿毛了，不会变臭吧？,家里养了5只G,06-17 00:28
237,3,张坤你可以滚了,基民527dY11816,06-16 23:35
1941,3,遇到这3种情况，基金可以考虑止损！否则可能越亏越多,选基妙手,06-16 23:03
3252,3,数据不急预期，大跌！,养基老实人,06-16 22:44
85,0,阿坤和招商银行的工作人员同样喜欢喝白酒所以就……,基民OunPv1,06-16 21:53
105,0,这破基金，亏了老子二十多个点，连点反弹都没,重新开始再出发,06-16 21:44
78,0,没用的货,日进兴隆de杨无敌,06-16 21:30
104,0,$易方达蓝筹精选混合(OTCFUND|005827)$就是亏大锤。什,是想赚,06-16 21:21
240,2,能不能关注关注新能源，锂电池什么的，不要老惦记你那,LucaszZ,06-16 20:55
195,1,什么玩意儿？涨得时候偷吃，跌的时候还加码？,基民89y1w72785,06-16 20:54
80,0,啊,基民KZ7rfK,06-16 20:42
88,0,人才,基民12IyEd,06-16 20:30
614,0,易方达每日点评（6月16日）,易方达基金,06-16 20:15
91,0,昨天估值涨1.96，就只有1.6，今天估值-0.8，就nm-1.48,我要回本啊嘞,06-16 20:00
88,0,跟焦魏的银华富裕主题一样垃圾,林宝宝贼好看,06-16 19:55
106,0,？,胡子哥乡下鸡佬养成记,06-16 19:44
79,0,垃圾,基民273D13A305,06-16 19:43
87,0,眼看他起高楼，结果楼塌了，埋了多少人的血汗钱啊,基民podQOa,06-16 19:39
92,0,坤狗跌起来真的猛，稳定稳定。,基民7RZ8918339,06-16 19:37
6586,2,白酒、医疗、新能源车、半导体、光伏丨投资分享,戴少然,06-16 19:20
89,0,你啥时候能回本,超级小蜜蜂66,06-16 18:15
105,0,每次亏得想骂人的时候就过来看看，多少得到些安慰。,基民XCnwSa,06-16 18:13
3470,12,大平投资分享，券商连续大涨情绪喜人，我这么干。,星期五的大平,06-16 17:53
86,0,烂臭易方达,我悔入市,06-16 17:44
3548,22,进来，给大家分析下牛市的可能性，持有的证券终于大涨,一神白夜,06-16 17:31
3287,5,A股强势震荡调整，出现普涨行情，意味着什么,小沐投资笔记,06-16 17:22
72,0,买的都是被制裁的股,快成神精病了,06-16 17:16
95,0,无论何时转新能源基都是对的,快成神精病了,06-16 17:11
87,0,这么多年全靠白酒撑着,快成神精病了,06-16 17:07
99,0,张坤这么喜欢招商银行，招商银行到底有啥业务这么吸引,基民36X6m70230,06-16 17:01
106,0,啊对对对,基民115t38z152,06-16 16:51
554,4,千亿顶流，收益倒数第一,韭菜种子不发芽,06-16 16:32
73,0,预计最新规模480亿左右,博士lee,06-16 16:26
75,0,凉了,理财不赚钱,06-16 16:22
86,0,不知道什么时候能变成人，就这管理水平真是高，佣金一,潘多拉老人,06-16 16:16
84,0,秃驴今年战绩咋样[鼓掌][大笑],基民巴克莱,06-16 16:15
104,0,看今天这个架势，明天a股肯定是要大跌的，a股上涨和白,北渡i,06-16 15:56
13860,36,复盘，证券大涨吃大肉，还有重仓机会，分析看这里。,星期五的大平,06-16 15:37
270,1,去年割了，今年一看跌到哪了都,基民71908W677h,06-16 15:05
80,0,太垃圾了，无语,翌博云天,06-16 15:04
88,0,张坤的一招鲜不灵光了,基民g5622t3679,06-16 15:00
962,0,今日思路分享：医疗、半导体、基建、光伏发车！,小小说理财,06-16 14:53
85,0,做个人吧！没见你回个本也没见你猛涨过,基民pyCDIE,06-16 14:51
116,0,与白酒玩命的基金基本都是一落千丈。一旦恢复元气还会,路遥与人心,06-16 14:50
248,0,【多空雷达】6月16号基金分析与策略，大盘震荡，踏空,青衫剑侠,06-16 14:49
111,0,看看新东方,干就完了奥利gi,06-16 14:49
101,0,张坤害人不浅,金鹏20190106,06-16 14:47
1771,9,午评:美元加息不影响大A上涨 光伏、半导体、农林牧渔,指数基民_阿_paul,06-16 14:44
,,,,
,,,,
1443,0,小财理财6月16日个人操作策略，半导体消费医疗金融分,吉小財,06-16 14:40
134,0,买新能源就跟天上掉馅饼一样，躺着不用动，天天就跟捡,北渡i,06-16 14:33
90,0,害人不浅,基民N318857C02,06-16 14:30
704,0,多空博弈激烈，个人基金策略分享,小老虎财经,06-16 14:29
4148,0,光伏、半导体、白酒、医疗、新能源车丨投资分享,戴少然,06-16 14:27
1371,0,光伏、半导体、白酒、医疗、新能源车丨投资分享,戴少然,06-16 14:26
89,0,阿坤的近一年收益什么时候才能够变成正数,基民OunPv1,06-16 14:08
166,1,又跌了,基民0200Te3726,06-16 14:02
227,2,我是真的无语，打算转换仓位去半导体芯片008887看看了,托利斯仑,06-16 14:02
1721,1,2022.6.16基金午评:靴子落地，证券，半导体，光伏，白,黑妹养鸡,06-16 14:00
175,1,现在可以上车吗？大佬们，这基还可以，就是不确定短期,股友23135Rd933,06-16 13:58
593,0,重大消息点评-美联储实施加息,易方达基金,06-16 13:57
1147,0,A股继续小涨，怕高吗？哪些板块还能加？,老基友教你投资,06-16 13:56
233,1,这个收益还蛮好，消费也是长期看好，最近一直逢低加仓,宁波独行者伊,06-16 13:54
95,0,今天不要求涨多少，只要能红就已经不错了，然而红不了,北渡i,06-16 13:44
76,0,废物，乐色！,愛許玖,06-16 13:42
79,0,[大哭],做投资的长期主义者,06-16 13:41
101,0,两个字一个中文字一个英文字母,基民1R9371H157,06-16 13:36
83,0,转换吧，这基太差了,基民Rw83002710,06-16 13:31
92,0,挺阴险,基民ic2qnk,06-16 13:28
86,0,又在吸筹码,基民ic2qnk,06-16 13:27
89,0,昨天下午已清仓，亏20多点。。。,基民7Av3839332,06-16 13:24
83,0,不让评论，肯定是见不得人哈,舒心的布谷鸟,06-16 13:19
88,0,蓝筹啊，想说爱你不容易！你真把我坑苦了！走走心吧！,基民m56wcx,06-16 13:13
837,0,大A不负所望，煤炭连续回调，什么情况？附半导体、白,小小说理财,06-16 13:01
105,0,脸都不要了,基民rA1gPz,06-16 12:31
101,0,真tmd废物,典雅de帅帅虎,06-16 12:21
77,0,拉夸,基民l1786N3088,06-16 12:01
213,1,死守白酒和港股，一条路走到黑！不知何时才能回本,基民39V7739Q32,06-16 11:55
254,1,还好清得快。跌-30清仓了,须臾流年,06-16 11:49
1831,4,复盘，证券大涨继续吃肉，静待加息落地，分析看这。,星期五的大平,06-16 11:40
108,0,唯一绿的,基民802C37Z672,06-16 11:39
82,0,你好菜,富贵纳福地晓彤,06-16 11:34
97,0,其他都红，蓝筹咋绿了,股友xpV6LC,06-16 11:30
89,0,最近好像不在状态啊[为什么]这数据不理想啊，没跟上节,北京一散户,06-16 10:56
85,0,被腾讯跌死的鸡,基民ic2qnk,06-16 10:56
1640,0,2022.6.16基金盘中：白酒，半导体，光伏，新能源车无,黑妹养鸡,06-16 10:50
79,0,发瘟了属于是,干就完了奥利gi,06-16 10:48
306,3,买的很多基金之前跟这个亏得差不多30%左右，现在别的,基民HsXMop,06-16 10:48
92,0,咋搞的？,基民23D861u113,06-16 10:44
85,0,lj,我要回本啊嘞,06-16 10:13
4273,2,基金收评丨白酒上涨，新能源车下跌，短线方向如何？,戴少然,06-16 10:10
339,1,6月7日赎回，16号了还没到账。怎么回事？赎回需几个工,基民NkwbjD,06-16 10:06
499,0,易方达财经晨信（6月16日）,易方达基金,06-16 09:44
132,0,基金日记22年6月16日,以前的老股友,06-16 08:39
1828,2,过山车行情，恐慌盘涌出,趋势价投禾木客,06-16 08:38
793,0,加息靴子落地，欧美反弹，A股能再涨吗？,老基友教你投资,06-16 08:31
316,2,6月6号赎回，到现在资金不到账！,基民NkwbjD,06-16 07:59
2173,2,A股疯狂抢筹后突发跳水，发生了什么，周四行情分析,小沐投资笔记,06-16 06:50
307,1,的又对冲，港股涨那么好，白酒又不行，对此完全绝望,什么时候止跌,06-15 23:42
742,0,美联储加息靴子即将落地，磨一磨再上攻更好！,小老虎财经,06-15 23:12
159,1,把0.33还我！,基民1jtzvc,06-15 22:09
580,0,易方达每日点评（6月15日）,易方达基金,06-15 22:01
93,0,[基金行情走势图],优质韭菜精选混合A,06-15 20:59
102,0,港股尾盘还拉升了，怎么还打折,飞黄兴隆de孙尚香,06-15 20:54
44165,75,跌44%了！今年最惨的基金，竟然是…,懒猫的丰收日,06-15 20:34
111,0,$易方达蓝筹精选混合(OTCFUND|005827)$又偷吃，发什么,口刀人尔只西,06-15 20:08
97,0,又买啥了？老兄饶了我吧！,基民F69009T188,06-15 20:06
235,6,垃圾[怒][怒],基民YuoWwY,06-15 19:55
82,0,又偷吃,养小鸡的人,06-15 19:54
84,0,港股不是尾盘拉升吗,我要回本啊嘞,06-15 19:46
100,0,按持仓不该这么点,股友Wed3fb,06-15 19:44
225,1,不知道该如何表达我的心情,理财去遛猫,06-15 18:53
143,0,＃我参加了投顾活动＃坤坤这基金还是挺稳健的，打算等,哪里都是你a,06-15 18:02
1040,4,牛市猎手大涨，加仓？,养基老实人,06-15 17:24
388,4,坤坤今天表现不错啊，现在上车还来得及？,霉办法还是挣钱,06-15 17:09
1412,5,A股复兴号已经启动，我决定坐稳扶好起飞,老基友教你投资,06-15 15:53
4014,4,2022.6.15基金午评:无惧加息，接着奏乐接着舞？证券，,黑妹养鸡,06-15 15:38
515,2,张坤加油，如果能让我转亏为赢会继续加仓！,基民x1uvs9,06-15 15:34
416,1,补了也是浪费钱，这个人不行,基民AVSgqc,06-15 15:34
262,1,这个基要是么有资金翻倍加，那基本不可能回本。,秋叶悲伤蹬,06-15 14:58
106,0,最近消费板块企稳挺明显的，我的港股互联网也起来了，,哪里都是你a,06-15 14:50
98,0,看到大家都买骂，我就放心了,奋进的大喵,06-15 14:45
1281,1,证券板块继续涨超6%，还能否进场？,钟爱投基小蚂蚁,06-15 14:45
564,7,有2.7站岗的朋友吗[围观][围观][围观],八方斗金得花满楼,06-15 14:44
119,0,隔半年过来看一下，回本了没,奋进的大喵,06-15 14:44
103,0,现在可以入吗，上次低位建仓的芯片008887已经盈利了,雨学霏霏屡,06-15 14:42
1238,0,小财理财6月15日个人基金操作策略，证券银行军工消费,吉小財,06-15 14:39
205,2,全转去新能源半导体了,流香一阁新,06-15 14:37
448,0,氛围大好，但无需上头,小老虎财经,06-15 14:33
,,,,
,,,,
268,1,张坤来了吗？,股友FpZToz,06-15 14:28
931,8,盈利70%到现在4%[好困惑],基民N7e5M4,06-15 14:21
101,0,才长这么点，到现在还绿起的。能不能涨10个点[兴奋][,巴菲田221,06-15 14:12
581,5,唯一买了一支基金，马上就回本了,忠实de炮竹红,06-15 14:11
90,0,今天可以啊,基民z9afns,06-15 14:02
1626,0,空头转多头？A股上涨原因是这两个！,万姐理财,06-15 13:55
101,0,$易方达蓝筹精选混合(OTCFUND|005827)$今天怎么没人骂,不亏就是大胜,06-15 13:53
105,0,$易方达蓝筹精选混合(OTCFUND|005827)$没有五个点太不,股友f2p8152755,06-15 13:48
439,0,午评:非银金融、券商、地产领涨两市 上证指数重夺3300,指数基民_阿_paul,06-15 13:45
111,0,废物啊大盘这么好你那么羞哒哒干啥冲啊,基1金6涨8,06-15 13:26
269,1,坤坤是不是回来了[微笑],喜乐拾光,06-15 13:22
103,0,黑子说话！别装死[怒][怒],专注的韭菜小子,06-15 13:19
879,1,金融、地产、基建稳赛道齐发力，沪深突破3300点！,小老虎财经,06-15 13:18
103,0,$易方达蓝筹精选混合(OTCFUND|005827)$给我涨五个点,股友f2p8152755,06-15 13:18
1863,2,基金收评丨白酒上涨、光伏下跌，近期如何布局？,戴少然,06-15 12:15
292,3,昨天已经全转换，今天就大涨。,基民mYJsjh,06-15 12:14
1715,1,A股半年来最踏实的一次上涨,万姐理财,06-15 11:45
101,0,$易方达蓝筹精选混合(OTCFUND|005827)$渣坤加油，冲冲,股友3125O9Z276,06-15 11:31
107,0,涨好慢。,基民802C37Z672,06-15 11:15
93,0,哈喽,努力存钱的小胡,06-15 10:51
110,0,$易方达蓝筹精选混合(OTCFUND|005827)$今天没有一个点,股友f2p8152755,06-15 10:46
103,0,今天涨5个点给我看看,想进厂打螺丝,06-15 10:44
1078,2,2022.6.15基金早盘：证券继续大涨，半导体不再拉胯，,黑妹养鸡,06-15 10:42
491,1,易方达烂臭,我悔入市,06-15 10:34
113,0,$易方达蓝筹精选混合(OTCFUND|005827)$一天到晚骂个不,不亏就是大胜,06-15 10:27
90,0,NMBY,基民o6157T0395,06-15 10:20
114,0,这样下去四千点都回不了本,基民TarklU,06-15 10:02
199,1,坤坤不倒，蓝筹到老,HAL9000,06-15 09:55
98,0,他nnd又是对冲！,回本即走,06-15 09:53
457,0,易方达财经晨信（6月15日）,易方达基金,06-15 09:43
736,2,投资的顿感&美股的预期,后厂村名基,06-15 09:08
101,0,基金日记22年6月15日,以前的老股友,06-15 07:55
120,0,张经理，你目前的病好些了吗？能治好吗？,基民R6PIfO,06-15 07:20
664,0,易方达每日点评（6月14日）,易方达基金,06-15 01:34
1776,0,6.14复盘：大A宽幅震荡，明天大概率会这样走！,garlly,06-14 23:50
1572,1,指数指向3200，行情进入调整阶段，半导体军工消费医疗,吉小財,06-14 23:41
2134,24,大平投资分享，不惧下跌我继续提高仓位，我这么干。,星期五的大平,06-14 22:51
734,0,2022.6.14复盘：证券吃大肉，布局的煤炭20个点，白酒,黑妹养鸡,06-14 22:45
