招商银行04月20日被沪股通减持2377.85万股,04月20日，招商银行被沪股通减持2377.85万股，最新持股量为16.32亿股，占公司A股总股本的7.91%。近五日持股量数据持股量及股价变动图免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
招商银行：融资净买入1.02亿元，两市排名第八（04-20,招商银行融资融券信息显示，2022年4月20日融资净买入1.02亿元；融资余额77.3亿元，较前一日增加1.34%。融资方面，当日融资买入4.98亿元，融资偿还3.96亿元，融资净买入1.02亿元，净买入额两市排名第八，连续3日净买入累计17.51亿元。融券方面，融券卖出31.68万股，融券偿还106.03万股，融券余量1738.24万股，融券余额7.14亿元。融资融券余额合计84.45亿元。招商银行融资融券交易明细（04-20）招商银行历史融资融券数据一览免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
大宗交易：招商银行成交667.88万元，折价0.12%（04-20,2022年4月20日，招商银行发生了1笔大宗交易，总成交16.27万股，成交金额667.88万元，成交价41.05元。当日收盘报价41.10元，跌幅2.38%，成交金额54.41亿元；大宗交易成交金额占当日成交金额0.12%，折价0.12%。大宗交易明细4月20日，中国天楹、步步高、贝泰妮、好利科技、楚天龙等公司均发生大宗交易，具体情况如下表：沪深两市大宗交易一览（2022-04-20）（注：当日成交金额指竞价交易的成交金额，不包括大宗交易成交的部分）免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
沪深股通十大成交活跃股（04-20）,
北向资金今日大幅净卖出52.88亿元 抛售招商银行、阳光,北向资金今日大幅净卖出52.88亿元。招商银行、东方财富、阳光电源分别获净卖出9.82亿元、8.18亿元、4.59亿元。贵州茅台净买入额居首，金额为5.37亿元。
招商银行04月19日被沪股通减持3115.08万股,04月19日，招商银行被沪股通减持3115.08万股，最新持股量为16.56亿股，占公司A股总股本的8.03%。近五日持股量数据持股量及股价变动图免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
招商银行：融资净买入9.08亿元，创近一年新高（04-19,招商银行融资融券信息显示，2022年4月19日融资净买入9.08亿元；融资余额76.28亿元，较前一日增加13.51%。融资方面，当日融资买入13.02亿元，融资偿还3.94亿元，融资净买入9.08亿元，净买入额创12个月新高，净买入额两市排名第一。融券方面，融券卖出43.73万股，融券偿还102.22万股，融券余量1812.59万股，融券余额7.63亿元。融资融券余额合计83.91亿元。招商银行融资融券交易明细（04-19）招商银行历史融资融券数据一览免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
金评天下：从利润和分红看 招商银行的大幅杀跌不合理,周一银行股大跌，特别是受非市场因素影响的招商银行一度大跌9%以上。有观点认为，这是因为央行降准不及预期所致。 但回到基本面来看，银行股到底还有没有投资价值值得研判。 我们知道，国内的银行业大多还是靠存贷差赚取利润，数据显示，2021年商业银行净利润中非利息收入占比为19.81%，换句话说就是利息收入占比超过八成。 从这个角度看，只要存贷款利率剪刀差不变，可贷资金量增加，则银行的利润额绝对数就会增加。因此，即便央行只降准0.25个百分点，但却是实实在在给银行体系输入了5300亿长期可贷资金，这是可贷资金的增量，当然以后8.1%的存款准备金率还会不会降？降多少？这些都不是眼下需要考量的问题，只要降就会有资金增量。 而利率会不会降呢？3月的CPI已经达到1.5%，在输入性通胀压力加大的背景下，降息的空间有多大业界观点不一。有分析认为，即便降息幅度也不会很大。从上述分析可以看出，国内银行业保持利润增长的基础是存在的。笔者一直有个观点，在正常情况下银行业整体利润增速不会低于M2的平均增速，优质中小银行是M2增速的倍数。 实际情况也是如此，2021年M2平均增速在9%左右，五大行的利润增速基本就是9-10%，优质商业银行如招商银行的业绩增速就是两倍于M2的增速，达到了23%。 所以正常情况下银行业的盈利是有保障的，特别是几大国有银行和优质商业银行。 有了利润增长的保障，国有银行的现金分红也就有了保障，其每年现金分红率不低于当年可分配利润的30%。比如建设银行2021年每股收益1.19元，每股现金分红0.364元，分红占当年利润的30.58%；工商银行2021年每股收益0.95元，每股现金分红0.293元，分红占当年利润的30.85%。为什么会这样？因为几家国有银行的实控人都有硬性分红要求，而且维持30%左右的分红率，且每年分红的现金都会有一定程度的增长。 很多人担心银行业绩下降，分红不及预期等都是杞人忧天。当然，这个年化6%甚至更高的分红率是不是所有投资者都看得起并坚持持有银行股，那是另外一回事。 优质的商业银行也有不错的现金分红，虽然年化下来不及国有银行，但最关键的是它们还有超过行业平均的业绩增速，有隐藏的可释放拨备，有优异的不良率和资本充足率。 因此，优质商业银行的分红率虽然低于国有银行，但其业绩弹性更高，股价的弹性也更高，投资收益更多体现在股价上。本周一大跌的招商银行，其业绩增速达到23%，以其目前的体量维持这样的增速，是很多同行望尘莫及的。 在所有上市银行中，只有宁波银行的净利增速和拨备、不良率，综合比较比招商银行强，因此其估值可以达到近13倍。 实际上，招商银行和宁波银行能有超越行业平均的估值水平，也是市场对其高达400-500%拨备率适度降低以后释放业绩的一种预判。 招商银行2021年不良贷款余额是508亿元，如果招行将拨备率降低到300%左右，就可以释放900亿以上的净利润，如果加上未来几年的经营性业绩增长，大家可以算算招行目前40元出头的价格是贵了还是便宜了。
连续两日 放量大跌！招行巨震 机构受伤！什么信号？农,招商银行A股今日收跌2.97%，两日累计下跌10.10%，市值累计减少约1200亿元。今天全天成交量105.06亿元，连续两日创下2015年7月来的交易量新高。由于4月18日港股未开市，受该行行长被免职消息影响，今天港股开市后，招行H股股价开盘跌超10%。4月18日，招行发布公告称，董事会审议通过了《关于田惠宇先生免职的议案》，同意免去田惠宇的招行行长、董事职务，另有任用。同意由王良主持招行工作，自董事会审议通过之日起生效。招行连续两日大跌成为市场关注焦点。多位业内人士表示，招行此次事件对公司的估值和经营影响都比较小，其长期稳定的经营表现是由公司文化、管理结构、企业战略等因素决定，招行的长期投资逻辑并没有发生改变。招行事件也给银行股带来短期扰动。但展望未来银行股走势，多位基金经理表示，短期扰动无碍长期走势，银行板块当前估值处于相对低位，在稳增长的大背景下，银行板块仍有上修空间。短期事件不影响长期经营招行经营成功的一个重要原因在于其管理层的长期稳定，此次行长突然被免职让市场十分意外。未来该行能否继续保持优秀业绩？有市场人士表示，之所以招行免职行长备受关注，一方面是因为作为“零售之王”的招行一直是市场关注焦点；另一方面，招行管理层长期保持稳定，此次突然免职行长让市场感到意外。该市场人士说，在银行业，行长更换是一件平常事，无论是国有行、股份行还是城商行都概莫能外，一家银行长期经营表现是由公司文化、管理结构、企业战略等因素决定，并非一人之功。“接手主持招行工作的王良长期从事资产配置、财务管理、风险控制和理财业务等核心工作，对该行业务十分熟悉，可以确保招行目前的战略方向不发生偏移。”安信证券分析认为，预计此次人事变动对招行基本面影响较小，核心竞争优势不会改变。首先，从股价来看，流动性、宏观经济预期、突发性事件等均会影响短期股价走势，此次招行行长变动可能导致公司股价短期波动加大；但从中长期看，股价表现由基本面因素决定，预计招行的核心竞争力不会发生变化，中长期投资价值凸显。一家券商研究所银行业首席分析师认为，从过往表现来看，招行一直是一家优秀的银行，主要源于其长期零售客户战略、科技金融战略等战略布局，以及稳定的管理架构和管理体系。这次事件虽然造成了短期扰动，但招行的长期投资逻辑并不会因此发生改变，短期内对估值和经营的影响也比较小。2021年，招行交出最近6年的最好成绩单，报告期内，该行(集团口径)实现营业收入3312.53亿元，同比增长14.04%；实现归属于该行股东的净利润1199.22亿元，同比增长23.20%；不良贷款率重回1%以下，而拨备覆盖率增至483.87%。截至2021年末，招行资产规模突破9万亿元。业绩的持续增长受到了资本市场的认可。2019年末，招行A股、H股较年初分别上涨53%和43%，市值创出历史新高；2020年初，招行A股市值冲破万亿元。1000多家机构持股招行数据显示，在上市银行中招行最受机构投资者青睐，是持股机构数量最多的银行。截至2021年末，持股招行的机构有1489家，合计持有A股股份约137.66亿股，占该行流通股比例约67%。从基金持有情况来看，截至2021年末，共有1451家基金持有招行股份，合计持有A股股份约14亿股，占该行流通股比例约6.7%。其中，易方达蓝筹精选、华夏上证50ETF持股较多，分别约为1.15亿股和1.06亿股，分别位列基金第四季度十大重仓股第八和第二。4月18日，招行股价大跌或多或少对基金产品净值产生影响。从当日两只基金的净值来看，易方达蓝筹精选下跌0.99%，华夏上证50ETF下跌1.48%。基金经理：短期扰动无碍长期银行板块仍有上修空间或许受招行事件影响，银行(申万)板块近两日累计下跌3.37%。展望未来银行股走势，多位基金经理表示，短期扰动无碍长期，银行板块估值处于相对低位，在稳增长的大背景下，银行板块仍有上修空间。北京一家大型机构绩优基金经理认为，接手主持招行工作的王良业务熟练，并且招行本身基本面很好，短期事件对个股长期影响不大。他表示，对银行板块而言，在稳增长的大背景下，随着政策“组合拳”的陆续出台，市场对银行资产质量的担忧会有所缓解，板块本身估值也处于相对低位，仍存在一定的向上修复空间。北京另一家大型基金公司投研相关人士告诉记者，在稳增长、宽信用的背景下，银行的信贷投放积极，之后大概率会反映到个股的盈利增长上来。而且银行股过去三年基本上没怎么涨，市场股价并没有真实反应个股近年来的盈利增长，银行股后市还是有不少机会。嘉实金融精选基金经理李欣表示，继续看好优质银行，特别是优质的城商行。宏观经济整体经济压力较大，但是东部沿海区域、成渝区域未来发展乐观，预计这几个区域的贷款规模增速会明显好于全国水平，息差压力也不大，所以优质的城商行是今年优选的因素。李欣说，现在银行整体估值在一倍以下，说明大家最看重的不全是增长，而是资产质量。在这些优质区域银行，坏账率低、资产质量好，估值也会有一定提升。对于全局性的银行，会去甄选做出自身特色的银行。“银行未来的发展方向有两个，一个是零售银行，一个是对公业务做得较多的承销性银行，而有一些股份制银行在这两块表现都比较出色。”反转在即？农业板块能否成为基金经理年中业绩的“胜负手”？近期，反复活跃的农业板块成为市场最大的焦点。“猪周期”能否重现2019年的行情？种业是否成为弱市中的一匹黑马？当前农业股的表现是昙花一现还是刚刚开始？对此，不少基金经理认为，部分农业产业链迎来了不同程度的利好，对板块形成支撑。有部分基金经理已经提前进行了布局。农业板块“嗨”翻全市场4月19日，继前一天的大涨之后，农业板块再度领涨全市场。截至收盘，种植业与林业板块上涨3.57%，养殖业板块冲高回落，收盘上涨1.66%，多只个股表现活跃。对于近两日农业股的表现，天弘基金基金经理沙川表示，自2000年以来，我国已经出台了19个指导“三农”工作的中央一号文件。据国家统计局，一季度，农业(种植业)增加值同比增长4.8%。对于养猪业，历史数据显示，猪周期大概每4年出现一个大的周期底部，据此推断，2022年生猪价格有望见底，同时相关概念股上涨往往早于猪价的启动。目前，猪肉板块就是在博弈猪周期见底，继续看好周期反转逻辑。国泰基金的基金经理梁杏认为，19日中证畜牧养殖指数跳空高开。消息面上，美国爆发较严重的禽流感疫情，已蔓延至全美23个州，或对动物疫苗相关板块的业绩有带动作用。此外，国家统计局公布今年一季度末养殖数据，本轮猪周期累计产能去化幅度超8%。养殖企业目前面临饲料成本上涨和猪价持续磨底两面挤压，现金流持续承压，或加快产能去化速度。从基金业绩表现来看，年内农业主题基金表现分化较大，但部分主动基金获利颇丰。截至4月18日，去年四季度末重仓养殖股的财通价值动量混合年内上涨11.39%，表现亮眼，但其他农业主题基金超额收益并不明显。数据来源：汇成基金研究中心，截至2022.4.18. 备注：选取范围为农业ETF基金、农业主题基金，以及近一年持续重仓农林牧渔的消费基金。种业养殖业后市机会几何？农业板块主要分为种植产业链和养殖产业链，因“靠天吃饭”的不确定性，一直是机构投资相对回避的领域。当前农业股的表现是昙花一现还是刚刚开始？对此，不少基金经理认为，2022年两条产业链都迎来了不同程度的利好，对板块形成支撑。对于种业，嘉实基金大消费研究总监吴越认为，从产业链来看，种子的培育是上游端最重要的一环，被称作农业的“芯片”。我国种业市场规模近几年实现稳步增长，目前市场规模位居全球第二，仅次于美国。由于运用转基因技术可以培育高产、优质、多抗、高效的新品种，能够降低农药、肥料投入，对缓解资源约束、保护生态环境等重要作用，未来转基因技术有望成为我国种业长期发展趋势，相关公司迎来长线布局机会。养殖产业链方面，银华基金认为，生猪产能去化加速，周期有望迎来拐点。具体而言，猪周期形成的本质原因或是供需错配。从2006年开始截至目前，我国一共经历了四轮猪周期，其中第四轮猪周期为我们目前正在经历的超级猪周期，开始于2019年2月，持续至今，共有19个月的上行期，截至目前已经历了19个月的下行期。沪上一位基金经理表示，自去年年底以来，对“猪周期”触底反弹的预判使得不少机构资金提前潜伏，相关个股走势也强于大盘。仅从养殖业龙头牧原股份来看，自去年12月21日创下46元阶段性新低之后一直表现活跃，最高曾上涨至62.68元，区间涨幅超过35%。但由于生猪期货始终跌跌不休，预判中的反转始终没能实现。但近两日生猪期货的放量大涨让市场重燃信心，再加上近期随着市场的下跌，部分生猪养殖龙头股平均市值已经回落到历史较低水平，配置窗口正逐步打开。持仓曝光！邓晓峰埋伏的汽车股触及涨停，盘京、源乐晟齐聚一家公司……随着上市公司一季报陆续披露，百亿级私募大佬持仓也浮出水面。上市公司披露数据显示，截至今年一季度末，庄涛执掌的盘京投资新进成为拱东医疗前十大流通股东，高毅资产首席投资官邓晓峰继续持有汽车股豪能股份，基金经理卓利伟管理的三只产品新进盛泰集团前十大股东名单，知名基金经理冯柳则小幅加仓海康威视……盘京、源乐晟“齐聚”拱东医疗4月18日，拱东医疗披露的一季报显示，截至今年3月底，盘京投资旗下产品新进公司前十大流通股东名单，持股数量为56.8万股。与此同时，百亿级私募源乐晟旗下产品也出现在拱东医疗前十大流通股东名单中，一季度末持股数量为59.7万股，相比于去年底持股数量不变。知名公募基金经理葛兰管理的中欧医疗健康混合基金一季度更是加仓了177.4万股。公开资料显示，拱东医疗是一家专业从事一次性医用耗材研发、生产及销售的高新技术企业，2021年公司实现收入11.94亿元，同比增长43.95%，实现归母净利润3.11亿元，同比增长37.68%。今年一季度，公司实现收入3.48亿元，同比增长32.71%，实现归母净利润 0.95亿元，同比增长19.77%。中泰证券研究报告分析称，2021年国内疫情形势紧张，外贸货运拥堵导致产品出海受到阻碍，不过伴随国内医院诊疗秩序恢复，公司内销业务实现高增长带动了整体业绩提升。今年一季度国内疫情反复扰动，公司仍然保持强劲增速，主要得益于OEM/ODM业务的快速恢复以及IVD耗材产品的高速增长，同时病毒采样管、移液滴管等产品也有亮眼表现。值得注意的是，不仅百亿级私募加仓医药股，私募整体也已经连续两个月加仓医药板块。华润信托阳光私募股票多头指数(CREFI指数)月报显示，3月CREFI指数成分基金持仓增幅最大的三个行业为材料，制药、生物科技与生命科学，以及半导体与半导体生产设备，增幅分别为0.56%、0.47%和0.42%。2月CREFI指数成分基金持仓增幅最大的一个行业为制药、生物科技与生命科学，增幅为2.21%。高毅资产三位基金经理部分持仓曝光上市公司一季报的陆续披露，使得高毅资产多位知名基金经理的部分调仓动作曝光。比如，盛泰集团一季报数据显示，截至3月底，高毅资产基金经理卓利伟管理的三只产品新进公司前十大流通股东名单，合计持股数量达763.7万股。公开资料显示，盛泰集团主营业务为纺织面料及成衣的生产与销售，产能分布于中国、越南、柬埔寨、斯里兰卡以及罗马尼亚。2021年，由于海外疫情反复、原材料大幅上涨、海外运输不畅等因素影响，盛泰集团全年实现归母净利润2.91亿元，同比减少0.56%。不过，今年后续随着海外疫情得到控制，运输趋于正常，原材料涨价幅度有所放缓，公司一季度业绩表现亮眼，实现营业收入13.73亿元，同比增长30.5%，实现归母净利润0.62亿元，同比增长 43.41%。另外，上市公司披露信息显示，尽管今年一季度跌幅明显，邓晓峰依旧选择坚守豪能股份，冯柳则小幅加仓海康威视。具体来看，截至3月底，邓晓峰管理的产品持有豪能股份573.4万股，相比于去年底持股数量不变。Choice数据显示，豪能股份的主营业务为汽车传动系统相关零部件产品的研发、生产和销售以及航空零部件的精密制造，去年四季度由于原材料价格上升、运费从销售费用转移至营业成本等因素影响，公司毛利率降幅明显。而且在今年经济承压、疫情出现的背景下，汽车零部件板块调整明显，豪能股份一季度跌幅也接近23%。不过，昨日晚间豪能股份发布的一季报显示，一季度公司业绩亮眼，实现营业收入4.09亿元，同比增长11.83%，实现归属于上市公司股东的净利润0.82亿元，同比增长23.61%，净利润增速明显高于营收增速，今日开盘5分钟，豪能股份便触及涨停。与此同时，尽管海康威视一季度跌超20%，但截至3月底，冯柳管理的高毅邻山1号远望基金持有2.1亿股，相比去年底加仓620万股，加仓比例为0.06%，继续位列第5大流通股东。据海康威视介绍，2022 年一季度公司实现营收165.22亿元，同比增长18.11%，归母净利润22.84亿元，同比增长5.29%。国内受疫情影响，部分省市存在静态运营和物流受阻的情况，对国内业务增长有一定的抑制影响。海外市场受疫情影响逐渐减小，保持较好的增长势头，创新业务整体步入较快的增长阶段。关注困境反转机会从目前曝光的私募大佬一季度布局方向来看，困境反转机会备受关注。淡水泉表示，在市场情绪较低的环境中，短期负面问题会被放大，只有贴近一线才可以直接感受到经营层面积极的变化，识别哪些企业家在压力环境下能够展现出坚定的责任感。“当前组合主要布局在优秀行业龙头的困境反转机会，这些公司具有基本面和情绪面双低的特征，股价向上空间远远大于向下空间。具体来看，基本面处于低位是指公司及所在行业受到经济下行压力，处于发展周期低位，未来两年景气度将进入上行周期，企业盈利具有上台阶潜力。情绪面处于低位则是指，投资人对公司的预期普遍较低，股价表现落后于市场，令估值处于相对合理或偏低水平。”清和泉资本投资总监吴俊峰坦言：“困境反转层面的机会我更看好消费板块。在疫情防控背景下很多企业的消费场景消失了，基本面受损。不过，这一扰动因素未来会消失。所以，我们对处于底部的消费股比较乐观，从选择方向来看，啤酒、必选消费品或部分优质白酒公司，都可以逢低布局。”
大宗交易：机构账户卖出招商银行1111.02万元（04-19）,2022年4月19日，招商银行发生了3笔大宗交易，总成交26.39万股，成交金额1111.02万元，成交均价42.10元，均为机构账户卖出。当日收盘报价42.10元，跌幅2.97%，成交金额105.06亿元；大宗交易成交金额占当日成交金额0.11%，成交价与收盘价持平。大宗交易明细4月19日，江山股份、驰宏锌锗、艾迪精密、步步高、贝泰妮等公司均发生大宗交易，具体情况如下表：沪深两市大宗交易一览（2022-04-19）（注：当日成交金额指竞价交易的成交金额，不包括大宗交易成交的部分）免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
北向资金今日净流出19.44亿元 大幅净卖出招商银行13.0,4月19日，北向资金当日成交净买额-19.44亿元。其中，沪股通当日成交净买额为-22.64亿元；深股通当日成交净买额为3.21亿元。交易所公布的沪深港通十大成交股显示，今日北上资金大幅净买入贵州茅台7.30亿元，净买入比亚迪4.25亿元，净买入宁德时代3.81亿元，同时大幅净卖出招商银行13.08亿元。
两市4月19日成交7805.67亿，73股涨停（附10大活跃股）,一、量看市场交易4月19日，沪深两市总计成交额为7805.67亿元，相较前一交易日的7798.96亿元上升0.09%。但是当日A股成交额依然低于五日均值，尚未突破放量。从申万一级行业来看，4月19日成交额最高的行业为医药生物，全日成交额达到855.71亿元，占两市当日成交额的10.96%。跟踪热点成交行业，当日成交前三的行业分别为医药生物、化工、电子，前一交易日为医药生物、化工、电子，电子、化工、医药生物行业连续两日位居行业成交额前三。个股方面，招商银行当日摘下成交额最高的桂冠，全日成交105.06亿元。成交额前十的个股集中于电源设备行业，TOP3个股分别为招商银行、九安医疗、宁德时代。二、价寻两市偏好今日A股三大指数均遭遇不同程度的下跌，其中上证指数下跌0.05%，当日收于3194.03点。深证成指下跌0.50%，创业板指下跌1.38%。4月19日，上证50下跌0.91%，创业板指下跌1.38%，上证权重的表现要优于深创个股。当日上证50和创业板指的表现趋同，并无明显的大小盘风格差异。4月19日，沪深两市共计73只股票涨停。其中天龙股份收获四连板，当日封板成功。蓝焰控股四连板，银座股份三连板。前期连续涨停的ST美讯当日开板，从4月11日至4月18日共计实现六连板。从涨停股板块分布来看，上证主板的涨停个股为28家，位居所有板块之首。深证主板次之，共计涨停22只个股。从行业分布来看，当日涨停个股多集中于化学制品行业。化学制品当日涨停个股数最多，共计涨停10家股票。从市值分布来看，当日涨停个股多为市值低于50亿元的超小盘股，共计涨停40只个股。50亿至100亿市值的小盘股次之，共有22家A股涨停。当日无千亿市值的大盘股成功涨停。三、解读盘面空间4月19日，上证指数收于3194.03点，继续于3100-3200区间内盘整，当前已在该区间内运行2个交易日。Choice数据显示，当日沪市共计成交3627.7亿元，从近一个月筹码分布来看，大盘下方支撑线3177点，上方阻力线3234点，关注指数区间运行和突破情况。跟踪个股的均线分布，4月19日，沪深两市共有2437只个股收盘价运行于周线(5日均线)之上，占总个股数的51.13%。收盘价高于月线(20日线)和半年线(120日线)的个股数分别为1203、1045只，占总个股数的25.24%、21.93%。近三日来，沪深两市收盘价高于5日线的个股比例分别为27.59%、36.83%、51.13%。近期市场情绪向好，37%的个股都运行于5日均线之上，且比例持续上升，个股短期内情绪高涨。免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
沪深股通十大成交活跃股（04-19）,
北向资金今日净卖出19.44亿 净卖出招商银行13亿,北向资金今日净卖出19.44亿元。招商银行、韦尔股份、五粮液分别获净卖出13.08亿元、5.67亿元、4.18亿元。贵州茅台净买入额居首，金额为7.3亿元。
消息面冲击渐消退 招商银行放量收十字星,高层变动事件影响仍在发酵，招商银行(600036.SH)股价持续承压。4月19日，招行A股跳空低开，盘中最低下探至41.4元，之后略有反弹，最终报收42.1元，跌2.97%，领跌银行板块，收十字星，成交额达105亿元，较上个交易日有所放大，最近两个交易日累计下挫10.1%；招行港股迎来本周首个交易日，股价当日收跌11.46%，成交额放大至60.59亿港元。招行A股市盈率跌破9倍(TTM)，市净率已经跌破1.5倍，其估值相对其他银行股依然有较大幅度溢价。4月18日晚间，招商银行发布公告称，于4月18日以远程视频电话会议方式召开会议，缪建民董事长主持了会议。会议应参会董事16名，实际参会董事15名，田惠宇董事因个人原因未出席会议。会议决定免去田惠宇的招商银行行长、董事职务，另有任用；由王良主持招商银行工作。安信证券分析师李双表示，招商银行第一位行长王世桢任职12年，第二任行长马蔚华任职12年，第三任行长田惠宇任职9年，比国内大多数银行核心管理层任职时间均更长。招商银行职业经理人制度的建立，确保其核心管理人员在任职期间充分发挥专业素养，促进银行经营。此次人事变动虽然事发突然，但考虑到田惠宇预计仍在招商局集团有职务安排，后续招商银行受到的实质性影响预计并不大，其经营业绩预计也将表现平稳。中长期看，股价基本是由基本面因素决定的，预计招行核心竞争力并不会发生变化，中长期投资价值凸显。2022年金融业高层的人事变动并不罕见，中国人寿(601628.SH)、建设银行(601939.SH)深圳分行等机构都出现了管理层变动；融资方面，宁波银行、浙商银行、江苏银行、青岛银行等地方银行近期都有配股。上述这些因素都引发投资者对银行股投资价值的担忧。博大资本非执行主席温天纳向第一财经记者表示，金融机构人员变动对企业营运影响不一定很大，可能有一定短暂的因素，如果是牵涉监管和合规问题，对银行基本面影响和变化需要持续观察。对银行业前景，中银证券分析师林媛媛表示，展望后续，如果房地产宽松政策不及预期，导致房地产违约风险增加，将对银行的资产质量带来冲击。银行作为顺周期行业，行业发展与经济发展相关性强，宏观经济发展影响实体经济的经营以及盈利状况，从而影响银行业的资产质量表现。
招行两日累计跌逾10% 机构称核心竞争力预计不会发生变, 因高管意外变动，市值超万亿元的招商银行近两个交易日累计跌超10%，H股同样补跌。 4月19日，招商银行(600036.SH，03968.HK)A股收盘报42.10元/股，下跌2.97%，成交金额连续两日超百亿元，达到105.06亿元。 港股市场上，由于4月18日为香港公众假期，4月19日开盘后招商银行H股即大跌，16:00收盘报52.90港元/股，下跌11.46%。 4月18日，受到高管变动传闻的影响，招行A股股价开盘即大幅下挫，A股盘中最大跌幅一度达到8.65%，收盘报43.39元，跌幅7.35%。随后，招行傍晚发布关于行长变动的公告称，该行董事会于4月18日以远程视频电话会议方式召开会议，董事长缪建民主持了会议，田惠宇董事因个人原因未出席会议。会议审议通过了《关于田惠宇先生免职的议案》，同意免去田惠宇的招商银行行长、董事职务，另有任用。同时，会议审议通过了《关于王良先生职责调整的议案》，同意由执行董事、常务副行长兼财务负责人、董事会秘书王良主持招商银行工作，自董事会审议通过之日起生效。 安信证券在研报中指出，从基本面来看，由于公司董事会采取的措施较为果断，预计此次人事变动对招商银行基本面影响较小。从股价来看，流动性、宏观经济预期、突发性事件等均会影响短期股价走势，此次招商银行行长变动，可能导致公司股价短期波动加大；但中长期看，股价基本是由基本面因素决定的，预计招行核心竞争力并不会发生变化，中长期投资价值凸显。 瑞银在最新研报中维持对招行H股“买入”投资评级并指出，招行优质管理层团队一向是其成功主要因素之一，将关注新行长人选，估计招行近期股价难免呈波动，预计管理层变动将令人关注对招行旗下对零售银行战略的潜在影响、招行管理层重组后的执行力亦将成为市场关注焦点，瑞银表示相信内部提拔的新行长将会是一个积极的结果，料可以保持投资者对银行战略连续性的信心。 国泰君安(香港)预计，招行的经营与业绩将不会因高管个人职务变动而发生大的改变。此事件将不会对公司产生重大影响。2021年招商银行的零售金融业务及批发金融业务均录得较好增长。2021年，招行零售金融业务税前利润达769.49亿元人民币，同比增长21.07%；实现批发金融业务税前利润613.54亿元人民币，同比增长20.85%。2022年，预计招行的生息资产仍将相对较好增长，且净息差将维持相对平稳，净手续费及佣金收入仍将录得相对较好增长，资产质量将维持相对平稳，且有所改善，且公司的减值损失将以相对较低的速度增长。该机构预计2022年公司的盈利仍将以相对较快的速度增长。
更换行长后首个交易日 招商银行领跌银行股 两日里市值,更换行长后的首个交易日，招商银行(600036.SH；03968.HK)股价继续下跌。4月19日，招商银行A股股价下跌2.97%，领跌银行股，最终收报42.1元/股，成交额超100亿元。该行盘中最大跌幅4.59%，最低触及41.4元/股。与之形成对比的是，当天银行板块指数上涨0.53%。招商银行H股由于此前休市，今日也出现大幅补跌的情况，盘中下跌一度逼近12%，截至发稿，跌超10%。前一个交易日(4月18日)，招商银行开盘即大跌，盘中一度跌超8%，股价最低触及42.78元/股。最终，招商银行收报43.39元/股，跌幅7.35%。这也意味着，近两个交易日，招商银行市值蒸发超千亿元。这或许与该行行长变动有一定的关系。4月18日晚间，招商银行发布公告称，同意免去田惠宇的招商银行行长、董事职务，另有任用；同时同意由王良主持招商银行工作，自董事会审议通过之日起生效。田惠宇担任招行行长已有9年时间，这一突如其来的消息令外界错愕。安信证券发布研报称，招商银行受到的实质性影响预计并不大，其经营业绩预计也将表现平稳。上述研报认为，从基本面来看，由于公司董事会采取的措施较为果断，预计此次人事变动对招商银行基本面影响较小；从股价来看，流动性、宏观经济预期、突发性事件等均会影响短期股价走势，此次招商银行行长变动，可能导致公司股价短期波动加大；但中长期看，股价基本是由基本面因素决定的，我们预计招行核心竞争力并不会发生变化，中长期投资价值凸显。
“银茅”招行突换掌门人 2天市值蒸发超千亿元,4月19日早盘，招商银行再度下跌。截至发稿报41.93元，跌3.36%，成交金额已达35亿元。另外，昨日休市的港股今日开盘，截至发稿，招商银行港股报52.55港元，跌12.05%。昨日，招商银行大跌7.35%，全天成交金额高达103亿元。至此，招商银行本周两个交易日累计跌幅已逾10%，蒸发市值超千亿元。消息面，4月18日晚间，招商银行发布公告称，公司董事会同意免去田惠宇行长、董事职务；由王良主持招商银行工作，后者现为招商银行执行董事、常务副行长兼财务负责人、董事会秘书。招商银行一直被认为是中国的零售银行之王。招商银行2021年年报显示，该行零售客群突破1.7亿户，零售管理客户总资产(AUM)余额突破10.76万亿元。
